date,season,home_team,away_team,home_score,away_score
2011-09-18,2011-12,Schalke 04,Bayern Munich,0,2
2011-09-23,2011-12,Stuttgart,Hamburg,1,2
2011-09-24,2011-12,Augsburg,Hannover,0,0
2011-09-24,2011-12,Bayern Munich,Leverkusen,3,0
2011-09-24,2011-12,Mainz,Dortmund,1,2
2011-09-24,2011-12,M'gladbach,Nurnberg,1,0
2011-09-24,2011-12,Schalke 04,Freiburg,4,2
2011-09-24,2011-12,Wolfsburg,Kaiserslautern,1,0
2011-09-25,2011-12,FC Koln,Hoffenheim,2,0
2011-09-25,2011-12,Werder Bremen,Hertha,2,1
2011-09-30,2011-12,Kaiserslautern,Stuttgart,0,2
2011-10-01,2011-12,Dortmund,Augsburg,4,0
2011-10-01,2011-12,Freiburg,M'gladbach,1,0
2011-10-01,2011-12,Hertha,FC Koln,3,0
2011-10-01,2011-12,Hoffenheim,Bayern Munich,0,0
2011-10-01,2011-12,Leverkusen,Wolfsburg,3,1
2011-10-01,2011-12,Nurnberg,Mainz,3,3
2011-10-02,2011-12,Hamburg,Schalke 04,1,2
2011-10-02,2011-12,Hannover,Werder Bremen,3,2
2011-10-14,2011-12,Werder Bremen,Dortmund,0,2
2011-10-15,2011-12,Bayern Munich,Hertha,4,0
2011-10-15,2011-12,Mainz,Augsburg,0,1
2011-10-15,2011-12,M'gladbach,Leverkusen,2,2
2011-10-15,2011-12,Schalke 04,Kaiserslautern,1,2
2011-10-15,2011-12,Stuttgart,Hoffenheim,2,0
2011-10-15,2011-12,Wolfsburg,Nurnberg,2,1
2011-10-16,2011-12,FC Koln,Hannover,2,0
2011-10-16,2011-12,Freiburg,Hamburg,1,2
2011-10-21,2011-12,Augsburg,Werder Bremen,1,1
2011-10-22,2011-12,Dortmund,FC Koln,5,0
2011-10-22,2011-12,Hamburg,Wolfsburg,1,1
2011-10-22,2011-12,Hertha,Mainz,0,0
2011-10-22,2011-12,Hoffenheim,M'gladbach,1,0
2011-10-22,2011-12,Kaiserslautern,Freiburg,1,0
2011-10-22,2011-12,Nurnberg,Stuttgart,2,2
2011-10-23,2011-12,Hannover,Bayern Munich,2,1
2011-10-23,2011-12,Leverkusen,Schalke 04,0,1
2011-10-28,2011-12,Freiburg,Leverkusen,0,1
2011-10-29,2011-12,Bayern Munich,Nurnberg,4,0
2011-10-29,2011-12,Mainz,Werder Bremen,1,3
2011-10-29,2011-12,M'gladbach,Hannover,2,1
2011-10-29,2011-12,Schalke 04,Hoffenheim,3,1
2011-10-29,2011-12,Stuttgart,Dortmund,1,1
2011-10-29,2011-12,Wolfsburg,Hertha,2,3
2011-10-30,2011-12,FC Koln,Augsburg,3,0
2011-10-30,2011-12,Hamburg,Kaiserslautern,1,1
2011-11-04,2011-12,Mainz,Stuttgart,3,1
2011-11-05,2011-12,Dortmund,Wolfsburg,5,1
2011-11-05,2011-12,Hertha,M'gladbach,1,2
2011-11-05,2011-12,Hoffenheim,Kaiserslautern,1,1
2011-11-05,2011-12,Leverkusen,Hamburg,2,2
2011-11-05,2011-12,Nurnberg,Freiburg,1,2
2011-11-05,2011-12,Werder Bremen,FC Koln,3,2
2011-11-06,2011-12,Augsburg,Bayern Munich,1,2
2011-11-06,2011-12,Hannover,Schalke 04,2,2
2011-11-18,2011-12,Kaiserslautern,Leverkusen,0,2
2011-11-19,2011-12,Bayern Munich,Dortmund,0,1
2011-11-19,2011-12,Freiburg,Hertha,2,2
2011-11-19,2011-12,M'gladbach,Werder Bremen,5,0
2011-11-19,2011-12,Schalke 04,Nurnberg,4,0
2011-11-19,2011-12,Wolfsburg,Hannover,4,1
2011-11-20,2011-12,Hamburg,Hoffenheim,2,0
2011-11-20,2011-12,Stuttgart,Augsburg,2,1
2011-11-25,2011-12,FC Koln,M'gladbach,0,3
2011-11-26,2011-12,Augsburg,Wolfsburg,2,0
2011-11-26,2011-12,Dortmund,Schalke 04,2,0
2011-11-26,2011-12,Hannover,Hamburg,1,1
2011-11-26,2011-12,Hertha,Leverkusen,3,3
2011-11-26,2011-12,Hoffenheim,Freiburg,1,1
2011-11-26,2011-12,Nurnberg,Kaiserslautern,1,0
2011-11-27,2011-12,Mainz,Bayern Munich,3,2
2011-11-27,2011-12,Werder Bremen,Stuttgart,2,0
2011-12-02,2011-12,Leverkusen,Hoffenheim,2,0
2011-12-03,2011-12,Bayern Munich,Werder Bremen,4,1
2011-12-03,2011-12,Freiburg,Hannover,1,1
2011-12-03,2011-12,Kaiserslautern,Hertha,1,1
2011-12-03,2011-12,M'gladbach,Dortmund,1,1
2011-12-03,2011-12,Stuttgart,FC Koln,2,2
2011-12-03,2011-12,Wolfsburg,Mainz,2,2
2011-12-04,2011-12,Hamburg,Nurnberg,2,0
2011-12-04,2011-12,Schalke 04,Augsburg,3,1
2011-12-09,2011-12,Hertha,Schalke 04,1,2
2011-12-10,2011-12,Augsburg,M'gladbach,1,0
2011-12-10,2011-12,FC Koln,Freiburg,4,0
2011-12-10,2011-12,Hannover,Leverkusen,0,0
2011-12-10,2011-12,Mainz,Hamburg,0,0
2011-12-10,2011-12,Nurnberg,Hoffenheim,0,2
2011-12-10,2011-12,Werder Bremen,Wolfsburg,4,1
2011-12-11,2011-12,Dortmund,Kaiserslautern,1,1
2011-12-11,2011-12,Stuttgart,Bayern Munich,1,2
2011-12-13,2011-12,FC Koln,Mainz,1,1
2011-12-16,2011-12,Bayern Munich,FC Koln,3,0
2011-12-17,2011-12,Freiburg,Dortmund,1,4
2011-12-17,2011-12,Hamburg,Augsburg,1,1
2011-12-17,2011-12,Hoffenheim,Hertha,1,1
2011-12-17,2011-12,Leverkusen,Nurnberg,0,3
2011-12-17,2011-12,Schalke 04,Werder Bremen,5,0
2011-12-17,2011-12,Wolfsburg,Stuttgart,1,0
2011-12-18,2011-12,Kaiserslautern,Hannover,1,1
2011-12-18,2011-12,M'gladbach,Mainz,1,0
2012-01-20,2011-12,M'gladbach,Bayern Munich,3,1
2012-01-21,2011-12,Freiburg,Augsburg,1,0
2012-01-21,2011-12,Hoffenheim,Hannover,0,0
2012-01-21,2011-12,Kaiserslautern,Werder Bremen,0,0
2012-01-21,2011-12,Nurnberg,Hertha,2,0
2012-01-21,2011-12,Schalke 04,Stuttgart,3,1
2012-01-21,2011-12,Wolfsburg,FC Koln,1,0
2012-01-22,2011-12,Hamburg,Dortmund,1,5
2012-01-22,2011-12,Leverkusen,Mainz,3,2
2012-01-27,2011-12,Hannover,Nurnberg,1,0
2012-01-28,2011-12,Augsburg,Kaiserslautern,2,2
2012-01-28,2011-12,Bayern Munich,Wolfsburg,2,0
2012-01-28,2011-12,Dortmund,Hoffenheim,3,1
2012-01-28,2011-12,FC Koln,Schalke 04,1,4
2012-01-28,2011-12,Hertha,Hamburg,1,2
2012-01-28,2011-12,Werder Bremen,Leverkusen,1,1
2012-01-29,2011-12,Mainz,Freiburg,3,1
2012-01-29,2011-12,Stuttgart,M'gladbach,0,3
2012-02-03,2011-12,Nurnberg,Dortmund,0,2
2012-02-04,2011-12,Hamburg,Bayern Munich,1,1
2012-02-04,2011-12,Hertha,Hannover,0,1
2012-02-04,2011-12,Hoffenheim,Augsburg,2,2
2012-02-04,2011-12,Leverkusen,Stuttgart,2,2
2012-02-04,2011-12,Schalke 04,Mainz,1,1
2012-02-04,2011-12,Wolfsburg,M'gladbach,0,0
2012-02-05,2011-12,Freiburg,Werder Bremen,2,2
2012-02-05,2011-12,Kaiserslautern,FC Koln,0,1
2012-02-10,2011-12,Wolfsburg,Freiburg,3,2
2012-02-11,2011-12,Bayern Munich,Kaiserslautern,2,0
2012-02-11,2011-12,Dortmund,Leverkusen,1,0
2012-02-11,2011-12,Mainz,Hannover,1,1
2012-02-11,2011-12,M'gladbach,Schalke 04,3,0
2012-02-11,2011-12,Stuttgart,Hertha,5,0
2012-02-11,2011-12,Werder Bremen,Hoffenheim,1,1
2012-02-12,2011-12,Augsburg,Nurnberg,0,0
2012-02-12,2011-12,FC Koln,Hamburg,0,1
2012-02-17,2011-12,Hoffenheim,Mainz,1,1
2012-02-18,2011-12,Freiburg,Bayern Munich,0,0
2012-02-18,2011-12,Hamburg,Werder Bremen,1,3
2012-02-18,2011-12,Hertha,Dortmund,0,1
2012-02-18,2011-12,Kaiserslautern,M'gladbach,1,2
2012-02-18,2011-12,Leverkusen,Augsburg,4,1
2012-02-18,2011-12,Nurnberg,FC Koln,2,1
2012-02-19,2011-12,Hannover,Stuttgart,4,2
2012-02-19,2011-12,Schalke 04,Wolfsburg,4,0
2012-02-24,2011-12,M'gladbach,Hamburg,1,1
2012-02-25,2011-12,Augsburg,Hertha,3,0
2012-02-25,2011-12,FC Koln,Leverkusen,0,2
2012-02-25,2011-12,Mainz,Kaiserslautern,4,0
2012-02-25,2011-12,Stuttgart,Freiburg,4,1
2012-02-25,2011-12,Werder Bremen,Nurnberg,0,1
2012-02-25,2011-12,Wolfsburg,Hoffenheim,1,2
2012-02-26,2011-12,Bayern Munich,Schalke 04,2,0
2012-02-26,2011-12,Dortmund,Hannover,3,1
2012-03-03,2011-12,Dortmund,Mainz,2,1
2012-03-03,2011-12,Freiburg,Schalke 04,2,1
2012-03-03,2011-12,Hamburg,Stuttgart,0,4
2012-03-03,2011-12,Hannover,Augsburg,2,2
2012-03-03,2011-12,Hertha,Werder Bremen,1,0
2012-03-03,2011-12,Kaiserslautern,Wolfsburg,0,0
2012-03-03,2011-12,Leverkusen,Bayern Munich,2,0
2012-03-04,2011-12,Hoffenheim,FC Koln,1,1
2012-03-04,2011-12,Nurnberg,M'gladbach,1,0
2012-03-09,2011-12,Stuttgart,Kaiserslautern,0,0
2012-03-10,2011-12,Augsburg,Dortmund,0,0
2012-03-10,2011-12,Bayern Munich,Hoffenheim,7,1
2012-03-10,2011-12,FC Koln,Hertha,1,0
2012-03-10,2011-12,Mainz,Nurnberg,2,1
2012-03-10,2011-12,M'gladbach,Freiburg,0,0
2012-03-10,2011-12,Wolfsburg,Leverkusen,3,2
2012-03-11,2011-12,Schalke 04,Hamburg,3,1
2012-03-11,2011-12,Werder Bremen,Hannover,3,0
2012-03-16,2011-12,Hoffenheim,Stuttgart,1,2
2012-03-17,2011-12,Augsburg,Mainz,2,1
2012-03-17,2011-12,Dortmund,Werder Bremen,1,0
2012-03-17,2011-12,Hamburg,Freiburg,1,3
2012-03-17,2011-12,Hertha,Bayern Munich,0,6
2012-03-17,2011-12,Leverkusen,M'gladbach,1,2
2012-03-17,2011-12,Nurnberg,Wolfsburg,1,3
2012-03-18,2011-12,Hannover,FC Koln,4,1
2012-03-18,2011-12,Kaiserslautern,Schalke 04,1,4
2012-03-23,2011-12,Wolfsburg,Hamburg,2,1
2012-03-24,2011-12,Bayern Munich,Hannover,2,1
2012-03-24,2011-12,Freiburg,Kaiserslautern,2,0
2012-03-24,2011-12,Mainz,Hertha,1,3
2012-03-24,2011-12,M'gladbach,Hoffenheim,1,2
2012-03-24,2011-12,Schalke 04,Leverkusen,2,0
2012-03-24,2011-12,Werder Bremen,Augsburg,1,1
2012-03-25,2011-12,FC Koln,Dortmund,1,6
2012-03-25,2011-12,Stuttgart,Nurnberg,1,0
2012-03-30,2011-12,Dortmund,Stuttgart,4,4
2012-03-31,2011-12,Augsburg,FC Koln,2,1
2012-03-31,2011-12,Hertha,Wolfsburg,1,4
2012-03-31,2011-12,Kaiserslautern,Hamburg,0,1
2012-03-31,2011-12,Leverkusen,Freiburg,0,2
2012-03-31,2011-12,Nurnberg,Bayern Munich,0,1
2012-03-31,2011-12,Werder Bremen,Mainz,0,3
2012-04-01,2011-12,Hannover,M'gladbach,2,1
2012-04-01,2011-12,Hoffenheim,Schalke 04,1,1
2012-04-07,2011-12,Bayern Munich,Augsburg,2,1
2012-04-07,2011-12,FC Koln,Werder Bremen,1,1
2012-04-07,2011-12,Freiburg,Nurnberg,2,2
2012-04-07,2011-12,Kaiserslautern,Hoffenheim,1,2
2012-04-07,2011-12,M'gladbach,Hertha,0,0
2012-04-07,2011-12,Stuttgart,Mainz,4,1
2012-04-07,2011-12,Wolfsburg,Dortmund,1,3
2012-04-08,2011-12,Hamburg,Leverkusen,1,1
2012-04-08,2011-12,Schalke 04,Hannover,3,0
2012-04-10,2011-12,Augsburg,Stuttgart,1,3
2012-04-10,2011-12,Hertha,Freiburg,1,2
2012-04-10,2011-12,Mainz,FC Koln,4,0
2012-04-10,2011-12,Werder Bremen,M'gladbach,2,2
2012-04-11,2011-12,Dortmund,Bayern Munich,1,0
2012-04-11,2011-12,Hannover,Wolfsburg,2,0
2012-04-11,2011-12,Hoffenheim,Hamburg,4,0
2012-04-11,2011-12,Leverkusen,Kaiserslautern,3,1
2012-04-11,2011-12,Nurnberg,Schalke 04,4,1
2012-04-13,2011-12,Stuttgart,Werder Bremen,4,1
2012-04-14,2011-12,Bayern Munich,Mainz,0,0
2012-04-14,2011-12,Hamburg,Hannover,1,0
2012-04-14,2011-12,Kaiserslautern,Nurnberg,0,2
2012-04-14,2011-12,Leverkusen,Hertha,3,3
2012-04-14,2011-12,Schalke 04,Dortmund,1,2
2012-04-14,2011-12,Wolfsburg,Augsburg,1,2
2012-04-15,2011-12,Freiburg,Hoffenheim,0,0
2012-04-15,2011-12,M'gladbach,FC Koln,3,0
2012-04-20,2011-12,Mainz,Wolfsburg,0,0
2012-04-21,2011-12,Dortmund,M'gladbach,2,0
2012-04-21,2011-12,FC Koln,Stuttgart,1,1
2012-04-21,2011-12,Hertha,Kaiserslautern,1,2
2012-04-21,2011-12,Hoffenheim,Leverkusen,0,1
2012-04-21,2011-12,Nurnberg,Hamburg,1,1
2012-04-21,2011-12,Werder Bremen,Bayern Munich,1,2
2012-04-22,2011-12,Augsburg,Schalke 04,1,1
2012-04-22,2011-12,Hannover,Freiburg,0,0
2012-04-28,2011-12,Bayern Munich,Stuttgart,2,0
2012-04-28,2011-12,Freiburg,FC Koln,4,1
2012-04-28,2011-12,Hamburg,Mainz,0,0
2012-04-28,2011-12,Hoffenheim,Nurnberg,2,3
2012-04-28,2011-12,Kaiserslautern,Dortmund,2,5
2012-04-28,2011-12,Leverkusen,Hannover,1,0
2012-04-28,2011-12,M'gladbach,Augsburg,0,0
2012-04-28,2011-12,Schalke 04,Hertha,4,0
2012-04-28,2011-12,Wolfsburg,Werder Bremen,3,1
2012-05-05,2011-12,Augsburg,Hamburg,1,0
2012-05-05,2011-12,Dortmund,Freiburg,4,0
2012-05-05,2011-12,FC Koln,Bayern Munich,1,4
2012-05-05,2011-12,Hannover,Kaiserslautern,2,1
2012-05-05,2011-12,Hertha,Hoffenheim,3,1
2012-05-05,2011-12,Mainz,M'gladbach,0,3
2012-05-05,2011-12,Nurnberg,Leverkusen,1,4
2012-05-05,2011-12,Stuttgart,Wolfsburg,3,2
2012-05-05,2011-12,Werder Bremen,Schalke 04,2,3
2012-08-24,2012-13,Dortmund,Werder Bremen,2,1
2012-08-25,2012-13,Augsburg,Fortuna Dusseldorf,0,2
2012-08-25,2012-13,Ein Frankfurt,Leverkusen,2,1
2012-08-25,2012-13,Freiburg,Mainz,1,1
2012-08-25,2012-13,Greuther Furth,Bayern Munich,0,3
2012-08-25,2012-13,Hamburg,Nurnberg,0,1
2012-08-25,2012-13,M'gladbach,Hoffenheim,2,1
2012-08-25,2012-13,Stuttgart,Wolfsburg,0,1
2012-08-26,2012-13,Hannover,Schalke 04,2,2
2012-08-31,2012-13,Mainz,Greuther Furth,0,1
2012-09-01,2012-13,Fortuna Dusseldorf,M'gladbach,0,0
2012-09-01,2012-13,Hoffenheim,Ein Frankfurt,0,4
2012-09-01,2012-13,Leverkusen,Freiburg,2,0
2012-09-01,2012-13,Nurnberg,Dortmund,1,1
2012-09-01,2012-13,Schalke 04,Augsburg,3,1
2012-09-01,2012-13,Werder Bremen,Hamburg,2,0
2012-09-02,2012-13,Bayern Munich,Stuttgart,6,1
2012-09-02,2012-13,Wolfsburg,Hannover,0,4
2012-09-14,2012-13,Augsburg,Wolfsburg,0,0
2012-09-15,2012-13,Bayern Munich,Mainz,3,1
2012-09-15,2012-13,Dortmund,Leverkusen,3,0
2012-09-15,2012-13,Greuther Furth,Schalke 04,0,2
2012-09-15,2012-13,Hannover,Werder Bremen,3,2
2012-09-15,2012-13,M'gladbach,Nurnberg,2,3
2012-09-15,2012-13,Stuttgart,Fortuna Dusseldorf,0,0
2012-09-16,2012-13,Ein Frankfurt,Hamburg,3,2
2012-09-16,2012-13,Freiburg,Hoffenheim,5,3
2012-09-21,2012-13,Nurnberg,Ein Frankfurt,1,2
2012-09-22,2012-13,Fortuna Dusseldorf,Freiburg,0,0
2012-09-22,2012-13,Hamburg,Dortmund,3,2
2012-09-22,2012-13,Mainz,Augsburg,2,0
2012-09-22,2012-13,Schalke 04,Bayern Munich,0,2
2012-09-22,2012-13,Wolfsburg,Greuther Furth,1,1
2012-09-23,2012-13,Hoffenheim,Hannover,3,1
2012-09-23,2012-13,Leverkusen,M'gladbach,1,1
2012-09-23,2012-13,Werder Bremen,Stuttgart,2,2
2012-09-25,2012-13,Bayern Munich,Wolfsburg,3,0
2012-09-25,2012-13,Ein Frankfurt,Dortmund,3,3
2012-09-25,2012-13,Greuther Furth,Fortuna Dusseldorf,0,2
2012-09-25,2012-13,Schalke 04,Mainz,3,0
2012-09-26,2012-13,Augsburg,Leverkusen,1,3
2012-09-26,2012-13,Freiburg,Werder Bremen,1,2
2012-09-26,2012-13,Hannover,Nurnberg,4,1
2012-09-26,2012-13,M'gladbach,Hamburg,2,2
2012-09-26,2012-13,Stuttgart,Hoffenheim,0,3
2012-09-28,2012-13,Fortuna Dusseldorf,Schalke 04,2,2
2012-09-29,2012-13,Dortmund,M'gladbach,5,0
2012-09-29,2012-13,Hamburg,Hannover,1,0
2012-09-29,2012-13,Hoffenheim,Augsburg,0,0
2012-09-29,2012-13,Leverkusen,Greuther Furth,2,0
2012-09-29,2012-13,Nurnberg,Stuttgart,0,2
2012-09-29,2012-13,Werder Bremen,Bayern Munich,0,2
2012-09-30,2012-13,Ein Frankfurt,Freiburg,2,1
2012-09-30,2012-13,Wolfsburg,Mainz,0,2
2012-10-05,2012-13,Augsburg,Werder Bremen,3,1
2012-10-06,2012-13,Bayern Munich,Hoffenheim,2,0
2012-10-06,2012-13,Freiburg,Nurnberg,3,0
2012-10-06,2012-13,Greuther Furth,Hamburg,0,1
2012-10-06,2012-13,Mainz,Fortuna Dusseldorf,1,0
2012-10-06,2012-13,Schalke 04,Wolfsburg,3,0
2012-10-07,2012-13,Hannover,Dortmund,1,1
2012-10-07,2012-13,M'gladbach,Ein Frankfurt,2,0
2012-10-07,2012-13,Stuttgart,Leverkusen,2,2
2012-10-19,2012-13,Hoffenheim,Greuther Furth,3,3
2012-10-20,2012-13,Dortmund,Schalke 04,1,2
2012-10-20,2012-13,Ein Frankfurt,Hannover,3,1
2012-10-20,2012-13,Fortuna Dusseldorf,Bayern Munich,0,5
2012-10-20,2012-13,Leverkusen,Mainz,2,2
2012-10-20,2012-13,Werder Bremen,M'gladbach,4,0
2012-10-20,2012-13,Wolfsburg,Freiburg,0,2
2012-10-21,2012-13,Hamburg,Stuttgart,0,1
2012-10-21,2012-13,Nurnberg,Augsburg,0,0
2012-10-26,2012-13,Augsburg,Hamburg,0,2
2012-10-27,2012-13,Fortuna Dusseldorf,Wolfsburg,1,4
2012-10-27,2012-13,Freiburg,Dortmund,0,2
2012-10-27,2012-13,Greuther Furth,Werder Bremen,1,1
2012-10-27,2012-13,Mainz,Hoffenheim,3,0
2012-10-27,2012-13,Schalke 04,Nurnberg,1,0
2012-10-28,2012-13,Bayern Munich,Leverkusen,1,2
2012-10-28,2012-13,Hannover,M'gladbach,2,3
2012-10-28,2012-13,Stuttgart,Ein Frankfurt,2,1
2012-11-02,2012-13,Ein Frankfurt,Greuther Furth,1,1
2012-11-03,2012-13,Dortmund,Stuttgart,0,0
2012-11-03,2012-13,Hamburg,Bayern Munich,0,3
2012-11-03,2012-13,Hannover,Augsburg,2,0
2012-11-03,2012-13,Hoffenheim,Schalke 04,3,2
2012-11-03,2012-13,M'gladbach,Freiburg,1,1
2012-11-03,2012-13,Nurnberg,Wolfsburg,1,0
2012-11-04,2012-13,Leverkusen,Fortuna Dusseldorf,3,2
2012-11-04,2012-13,Werder Bremen,Mainz,2,1
2012-11-09,2012-13,Mainz,Nurnberg,2,1
2012-11-10,2012-13,Augsburg,Dortmund,1,3
2012-11-10,2012-13,Bayern Munich,Ein Frankfurt,2,0
2012-11-10,2012-13,Fortuna Dusseldorf,Hoffenheim,1,1
2012-11-10,2012-13,Freiburg,Hamburg,0,0
2012-11-10,2012-13,Schalke 04,Werder Bremen,2,1
2012-11-11,2012-13,Greuther Furth,M'gladbach,2,4
2012-11-11,2012-13,Stuttgart,Hannover,2,4
2012-11-11,2012-13,Wolfsburg,Leverkusen,3,1
2012-11-17,2012-13,Dortmund,Greuther Furth,3,1
2012-11-17,2012-13,Ein Frankfurt,Augsburg,4,2
2012-11-17,2012-13,Hamburg,Mainz,1,0
2012-11-17,2012-13,Hannover,Freiburg,1,2
2012-11-17,2012-13,Leverkusen,Schalke 04,2,0
2012-11-17,2012-13,M'gladbach,Stuttgart,1,2
2012-11-17,2012-13,Nurnberg,Bayern Munich,1,1
2012-11-18,2012-13,Hoffenheim,Wolfsburg,1,3
2012-11-18,2012-13,Werder Bremen,Fortuna Dusseldorf,2,1
2012-11-23,2012-13,Fortuna Dusseldorf,Hamburg,2,0
2012-11-24,2012-13,Bayern Munich,Hannover,5,0
2012-11-24,2012-13,Greuther Furth,Nurnberg,0,0
2012-11-24,2012-13,Mainz,Dortmund,1,2
2012-11-24,2012-13,Schalke 04,Ein Frankfurt,1,1
2012-11-24,2012-13,Wolfsburg,Werder Bremen,1,1
2012-11-25,2012-13,Augsburg,M'gladbach,1,1
2012-11-25,2012-13,Freiburg,Stuttgart,3,0
2012-11-25,2012-13,Hoffenheim,Leverkusen,1,2
2012-11-27,2012-13,Dortmund,Fortuna Dusseldorf,1,1
2012-11-27,2012-13,Ein Frankfurt,Mainz,1,3
2012-11-27,2012-13,Hamburg,Schalke 04,3,1
2012-11-27,2012-13,Hannover,Greuther Furth,2,0
2012-11-28,2012-13,Freiburg,Bayern Munich,0,2
2012-11-28,2012-13,M'gladbach,Wolfsburg,2,0
2012-11-28,2012-13,Nurnberg,Hoffenheim,4,2
2012-11-28,2012-13,Stuttgart,Augsburg,2,1
2012-11-28,2012-13,Werder Bremen,Leverkusen,1,4
2012-11-30,2012-13,Fortuna Dusseldorf,Ein Frankfurt,4,0
2012-12-01,2012-13,Augsburg,Freiburg,1,1
2012-12-01,2012-13,Bayern Munich,Dortmund,1,1
2012-12-01,2012-13,Greuther Furth,Stuttgart,0,1
2012-12-01,2012-13,Leverkusen,Nurnberg,1,0
2012-12-01,2012-13,Mainz,Hannover,2,1
2012-12-01,2012-13,Schalke 04,M'gladbach,1,1
2012-12-02,2012-13,Hoffenheim,Werder Bremen,1,4
2012-12-02,2012-13,Wolfsburg,Hamburg,1,1
2012-12-07,2012-13,Hamburg,Hoffenheim,2,0
2012-12-08,2012-13,Augsburg,Bayern Munich,0,2
2012-12-08,2012-13,Dortmund,Wolfsburg,2,3
2012-12-08,2012-13,Ein Frankfurt,Werder Bremen,4,1
2012-12-08,2012-13,Freiburg,Greuther Furth,1,0
2012-12-08,2012-13,Nurnberg,Fortuna Dusseldorf,2,0
2012-12-08,2012-13,Stuttgart,Schalke 04,3,1
2012-12-09,2012-13,Hannover,Leverkusen,3,2
2012-12-09,2012-13,M'gladbach,Mainz,2,0
2012-12-14,2012-13,Bayern Munich,M'gladbach,1,1
2012-12-15,2012-13,Fortuna Dusseldorf,Hannover,2,1
2012-12-15,2012-13,Greuther Furth,Augsburg,1,1
2012-12-15,2012-13,Leverkusen,Hamburg,3,0
2012-12-15,2012-13,Mainz,Stuttgart,3,1
2012-12-15,2012-13,Schalke 04,Freiburg,1,3
2012-12-15,2012-13,Wolfsburg,Ein Frankfurt,0,2
2012-12-16,2012-13,Hoffenheim,Dortmund,1,3
2012-12-16,2012-13,Werder Bremen,Nurnberg,1,1
2013-01-18,2012-13,Schalke 04,Hannover,5,4
2013-01-19,2012-13,Bayern Munich,Greuther Furth,2,0
2013-01-19,2012-13,Hoffenheim,M'gladbach,0,0
2013-01-19,2012-13,Leverkusen,Ein Frankfurt,3,1
2013-01-19,2012-13,Mainz,Freiburg,0,0
2013-01-19,2012-13,Werder Bremen,Dortmund,0,5
2013-01-19,2012-13,Wolfsburg,Stuttgart,2,0
2013-01-20,2012-13,Fortuna Dusseldorf,Augsburg,2,3
2013-01-20,2012-13,Nurnberg,Hamburg,1,1
2013-01-25,2012-13,Dortmund,Nurnberg,3,0
2013-01-26,2012-13,Augsburg,Schalke 04,0,0
2013-01-26,2012-13,Ein Frankfurt,Hoffenheim,2,1
2013-01-26,2012-13,Freiburg,Leverkusen,0,0
2013-01-26,2012-13,Greuther Furth,Mainz,0,3
2013-01-26,2012-13,Hannover,Wolfsburg,2,1
2013-01-26,2012-13,M'gladbach,Fortuna Dusseldorf,2,1
2013-01-27,2012-13,Hamburg,Werder Bremen,3,2
2013-01-27,2012-13,Stuttgart,Bayern Munich,0,2
2013-02-01,2012-13,Werder Bremen,Hannover,2,0
2013-02-02,2012-13,Fortuna Dusseldorf,Stuttgart,3,1
2013-02-02,2012-13,Hamburg,Ein Frankfurt,0,2
2013-02-02,2012-13,Hoffenheim,Freiburg,2,1
2013-02-02,2012-13,Mainz,Bayern Munich,0,3
2013-02-02,2012-13,Schalke 04,Greuther Furth,1,2
2013-02-02,2012-13,Wolfsburg,Augsburg,1,1
2013-02-03,2012-13,Leverkusen,Dortmund,2,3
2013-02-03,2012-13,Nurnberg,M'gladbach,2,1
2013-02-09,2012-13,Bayern Munich,Schalke 04,4,0
2013-02-09,2012-13,Dortmund,Hamburg,1,4
2013-02-09,2012-13,Ein Frankfurt,Nurnberg,0,0
2013-02-09,2012-13,Greuther Furth,Wolfsburg,0,1
2013-02-09,2012-13,Hannover,Hoffenheim,1,0
2013-02-09,2012-13,M'gladbach,Leverkusen,3,3
2013-02-09,2012-13,Stuttgart,Werder Bremen,1,4
2013-02-10,2012-13,Augsburg,Mainz,1,1
2013-02-10,2012-13,Freiburg,Fortuna Dusseldorf,1,0
2013-02-15,2012-13,Wolfsburg,Bayern Munich,0,2
2013-02-16,2012-13,Dortmund,Ein Frankfurt,3,0
2013-02-16,2012-13,Fortuna Dusseldorf,Greuther Furth,1,0
2013-02-16,2012-13,Hamburg,M'gladbach,1,0
2013-02-16,2012-13,Leverkusen,Augsburg,2,1
2013-02-16,2012-13,Mainz,Schalke 04,2,2
2013-02-16,2012-13,Werder Bremen,Freiburg,2,3
2013-02-17,2012-13,Hoffenheim,Stuttgart,0,1
2013-02-17,2012-13,Nurnberg,Hannover,2,2
2013-02-22,2012-13,Freiburg,Ein Frankfurt,0,0
2013-02-23,2012-13,Augsburg,Hoffenheim,2,1
2013-02-23,2012-13,Bayern Munich,Werder Bremen,6,1
2013-02-23,2012-13,Hannover,Hamburg,5,1
2013-02-23,2012-13,Mainz,Wolfsburg,1,1
2013-02-23,2012-13,Schalke 04,Fortuna Dusseldorf,2,1
2013-02-23,2012-13,Stuttgart,Nurnberg,1,1
2013-02-24,2012-13,Greuther Furth,Leverkusen,0,0
2013-02-24,2012-13,M'gladbach,Dortmund,1,1
2013-03-01,2012-13,Ein Frankfurt,M'gladbach,0,1
2013-03-02,2012-13,Dortmund,Hannover,3,1
2013-03-02,2012-13,Hamburg,Greuther Furth,1,1
2013-03-02,2012-13,Leverkusen,Stuttgart,2,1
2013-03-02,2012-13,Nurnberg,Freiburg,1,1
2013-03-02,2012-13,Werder Bremen,Augsburg,0,1
